Department_Sales,Department_Research & Development,Department_Human Resources,EducationField_Life Sciences,EducationField_Other,EducationField_Medical,EducationField_Marketing,EducationField_Technical Degree,EducationField_Human Resources,JobRole_Healthcare Representative,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Human Resources,JobRole_Research Director,JobRole_Laboratory Technician,JobRole_Manufacturing Director,JobRole_Sales Representative,JobRole_Manager,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Divorced,WorkLifeBalance_at_least_1.0,WorkLifeBalance_at_least_2.0,WorkLifeBalance_at_least_3.0,EnvironmentSatisfaction_at_least_1.0,EnvironmentSatisfaction_at_least_2.0,EnvironmentSatisfaction_at_least_3.0,JobSatisfaction_at_least_1.0,JobSatisfaction_at_least_2.0,JobSatisfaction_at_least_3.0,JobInvolvement_at_least_1,JobInvolvement_at_least_2,JobInvolvement_at_least_3,PerformanceRating_at_least_1,PerformanceRating_at_least_2,PerformanceRating_at_least_3,JobLevel_at_least_1,JobLevel_at_least_2,JobLevel_at_least_3,JobLevel_at_least_4,Education_at_least_1,Education_at_least_2,Education_at_least_3,Education_at_least_4,StockOptionLevel_at_least_1,StockOptionLevel_at_least_2,StockOptionLevel_at_least_3,NumCompaniesWorked,TotalWorkingYears,Age,DistanceFromHome,MonthlyIncome,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Travel,Frequently,Female,Attrition1,Attrition2
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.1111111111111111,0.025,0.47619047619047616,0.07142857142857142,0.20526592943654556,0,0.5,0.025,0,0,1,1,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0.525,0.5238095238095238,0.8928571428571429,0.13022643496577146,0.5,0.3333333333333333,0.5,0.06666666666666667,0.7058823529411765,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.1111111111111111,0.075,0.19047619047619047,0.07142857142857142,0.075144813059505,0.9285714285714286,0.3333333333333333,0.075,0,0.11764705882352941,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.4444444444444444,0.225,0.2857142857142857,0.5,0.0721958925750395,0.5,0.3333333333333333,0.125,0.06666666666666667,0.23529411764705882,0,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.25,0.2619047619047619,0.25,0.9700895208004213,0,0.5,0.25,0,0.4117647058823529,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0.5555555555555556,0.15,0.2619047619047619,0.6428571428571429,0.04112690889942075,0.35714285714285715,0.6666666666666666,0.05,0.06666666666666667,0.058823529411764705,1,0,0,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.1111111111111111,0.025,0.023809523809523808,0.10714285714285714,0.34939441811479727,0.2857142857142857,0.3333333333333333,0.025,0,0,1,0,0,1,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0.25,0.2857142857142857,0.03571428571428571,0.21706161137440758,0.2857142857142857,0.3333333333333333,0.225,0.4666666666666667,0.47058823529411764,0,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0.3333333333333333,0.8,0.9285714285714286,0.03571428571428571,0.2789362822538178,0.07142857142857142,0.5,0.025,0,0,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.7,0.7619047619047619,0.32142857142857145,0.19894681411269088,0.07142857142857142,0.5,0.675,1,0.4117647058823529,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.3,0.2857142857142857,0.32142857142857145,0.9410742496050553,0.7857142857142857,0.5,0.275,0.4,0.4117647058823529,0,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.4444444444444444,0.55,1,0.5357142857142857,0.07003686150605581,0.6428571428571429,0.6666666666666666,0.45,0.8666666666666667,0.6470588235294118,1,1,1,-1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0.5555555555555556,0.5,0.6904761904761905,0,0.6614533965244865,0.35714285714285715,0.3333333333333333,0.125,0,0.23529411764705882,1,0,0,-1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.65,0.6666666666666666,0.10714285714285714,0.30031595576619274,0.7142857142857143,0.5,0.075,0,0.058823529411764705,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.15,0.40476190476190477,0.5,0.23154291732490784,0.07142857142857142,0.3333333333333333,0.125,0.26666666666666666,0.17647058823529413,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0.7777777777777778,0.475,0.8571428571428571,0.03571428571428571,0.41753554502369666,0,0.3333333333333333,0.025,0,0,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0.3333333333333333,0.35,0.38095238095238093,0.25,0.07530279094260137,0,0.3333333333333333,0.175,0.3333333333333333,0.4117647058823529,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.2222222222222222,0.375,0.6666666666666666,0.03571428571428571,0.41221695629278565,0.5,0.5,0.075,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.1111111111111111,0.325,0.30952380952380953,0.21428571428571427,0.22822538177988416,0.21428571428571427,0.5,0.325,0,0.47058823529411764,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.7777777777777778,0.375,0.35714285714285715,0.32142857142857145,0.30115850447604003,0.7857142857142857,0.3333333333333333,0.175,0.4666666666666667,0.4117647058823529,1,0,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.7777777777777778,0.2,0.35714285714285715,0.14285714285714285,0.2971563981042654,1,0.8333333333333334,0.1,0.06666666666666667,0.17647058823529413,1,0,0,1,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.1,0.2857142857142857,0.03571428571428571,0.2022643496577146,0.07142857142857142,0.6666666666666666,0.075,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.4444444444444444,0.25,0.40476190476190477,0.39285714285714285,0.0947867298578199,0.8571428571428571,0.3333333333333333,0.2,0,0,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0.3333333333333333,0.3,0.30952380952380953,0.75,0.24644549763033174,0.2857142857142857,0.3333333333333333,0.025,0,0,1,1,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.275,0.38095238095238093,0.5714285714285714,0.052238020010531856,0.7857142857142857,0.8333333333333334,0.075,0,0.11764705882352941,1,1,0,1,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0.4444444444444444,0.2,0.5714285714285714,0.03571428571428571,0.10363349131121644,0.2857142857142857,0.5,0.05,0.13333333333333333,0,1,1,1,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.25,0.42857142857142855,0.07142857142857142,0.1588204318062138,0,0.5,0.25,0.6,0.4117647058823529,0,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0.5555555555555556,0.1,0.09523809523809523,0.21428571428571427,0.14618220115850447,0.14285714285714285,0.3333333333333333,0.05,0.06666666666666667,0.11764705882352941,1,1,1,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.2222222222222222,0.35,0.7142857142857143,0.17857142857142858,0.5184307530279094,0.21428571428571427,1,0.225,0.4,0.4117647058823529,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.3333333333333333,0.925,0.8809523809523809,0,0.5804107424960505,0,0.8333333333333334,0.25,0.4666666666666667,0.4117647058823529,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.7777777777777778,0.4,0.5476190476190477,0.07142857142857142,0.47008952080042127,0.42857142857142855,0.3333333333333333,0.35,0.06666666666666667,0.5882352941176471,0,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.375,0.40476190476190477,0.75,0.10305423907319641,0.5,0.3333333333333333,0.275,0.4,0.5294117647058824,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.7777777777777778,0.55,0.5238095238095238,0.5,0.0822538177988415,0.21428571428571427,0.16666666666666666,0.5,0.3333333333333333,0.7647058823529411,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1111111111111111,0.2,0.5,0.39285714285714285,0.4729857819905213,0.35714285714285715,0.5,0.2,0,0.4117647058823529,1,1,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.4444444444444444,0.25,0.30952380952380953,0,0.2703001579778831,0.14285714285714285,0.3333333333333333,0.15,0,0.29411764705882354,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.25,0.5714285714285714,0.14285714285714285,0.23070036861506055,0.21428571428571427,0.5,0.25,0.3333333333333333,0.47058823529411764,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.225,0.6428571428571429,0.03571428571428571,0.17877830437072142,0.8571428571428571,0.3333333333333333,0.2,0.2,0.4117647058823529,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19047619047619047,0.03571428571428571,0.2624539231174302,0.07142857142857142,0.5,0.175,0.06666666666666667,0,1,1,1,1,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0.2,0.2619047619047619,0.14285714285714285,0.21700895208004212,0,0.5,0.075,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0.25,0.35714285714285715,0.5357142857142857,0.0569246972090574,0.35714285714285715,0.3333333333333333,0.15,0,0.29411764705882354,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0.25,0.30952380952380953,0.03571428571428571,0.10005265929436545,0.21428571428571427,0.3333333333333333,0.125,0,0.058823529411764705,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.1111111111111111,0,0,0.03571428571428571,0.1294892048446551,0.5,0.6666666666666666,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0.3333333333333333,0.5,0.5238095238095238,0,0.10842548709847288,0.5714285714285714,0.5,0.025,0,0.058823529411764705,0,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0.2222222222222222,0.25,0.5476190476190477,0.7857142857142857,0.08746708794102159,0.2857142857142857,0.3333333333333333,0.2,0,0.4117647058823529,0,0,0,-1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0.5555555555555556,0.2,0.19047619047619047,0.2857142857142857,0.08867825171142707,0.42857142857142855,0.5,0,0,0,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.125,0.40476190476190477,0.5357142857142857,0.4484992101105845,0.2857142857142857,0.3333333333333333,0.125,0,0.17647058823529413,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.1111111111111111,0.25,0.38095238095238093,0.8928571428571429,0.22264349657714586,0.5714285714285714,0.5,0.25,0.3333333333333333,0.4117647058823529,1,0,0,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.025,0.19047619047619047,0,0.07461822011585045,0.7857142857142857,0.5,0.025,0,0,1,0,1,1,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4444444444444444,0.3,0.4523809523809524,0.25,0.16766719325961033,0.35714285714285715,0.8333333333333334,0.15,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.5555555555555556,0.7,0.6666666666666666,0.10714285714285714,0.10015797788309637,0.14285714285714285,0.5,0.05,0.06666666666666667,0.11764705882352941,1,1,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7777777777777778,0.55,0.5476190476190477,0.8214285714285714,0.08699315429173249,0.21428571428571427,0.3333333333333333,0.45,0.7333333333333333,0.47058823529411764,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.1111111111111111,0.225,0.4523809523809524,0.21428571428571427,0.053659820958399156,0.35714285714285715,0.5,0.225,0.4666666666666667,0.4117647058823529,0,0,0,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.45,0.8095238095238095,0.03571428571428571,0.4724065297525013,0,0.3333333333333333,0.25,0.4,0.5294117647058824,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,0.15,0.3333333333333333,0.21428571428571427,0.12053712480252765,0.7857142857142857,0.6666666666666666,0.1,0.06666666666666667,0.11764705882352941,0,0,1,1,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0.075,0.14285714285714285,0.75,0.1014218009478673,0.21428571428571427,0.8333333333333334,0.05,0.13333333333333333,0.058823529411764705,1,1,1,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.3333333333333333,0.45,0.47619047619047616,0.14285714285714285,0.7592417061611374,0.35714285714285715,0.3333333333333333,0.025,0,0,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.6666666666666666,0.2,0.4523809523809524,0,0.1545550289626119,0,0.5,0.15,0.26666666666666666,0.17647058823529413,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.1111111111111111,0.775,0.7380952380952381,0.7142857142857143,0.15808320168509743,0.5,0.3333333333333333,0.775,0,0.5294117647058824,1,0,0,-1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.1111111111111111,0.15,0.14285714285714285,0,0.1262769878883623,0.2857142857142857,0.3333333333333333,0.15,0.06666666666666667,0.23529411764705882,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0.1111111111111111,0.15,0.19047619047619047,0.6428571428571429,0.5784623486045287,0.21428571428571427,1,0.125,0.06666666666666667,0.23529411764705882,1,0,1,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.025,0.14285714285714285,0.21428571428571427,0.011743022643496578,0.07142857142857142,0.6666666666666666,0.025,0,0,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0.1111111111111111,0.8,0.7619047619047619,0.03571428571428571,0.10273828330700369,0.21428571428571427,0.3333333333333333,0.8,0.6666666666666666,0.4117647058823529,1,1,0,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.175,0.16666666666666666,0.03571428571428571,0.9523433385992628,0.35714285714285715,0.5,0.175,0,0.35294117647058826,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.15,0.14285714285714285,0.03571428571428571,0.15323854660347552,0.7142857142857143,0.5,0.15,0.06666666666666667,0.11764705882352941,1,1,0,1,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.025,0.2857142857142857,0.2857142857142857,0.3062664560294892,0.21428571428571427,0.3333333333333333,0.025,0,0,1,1,0,1,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0.1111111111111111,0.15,0.38095238095238093,0.17857142857142858,0.4865192206424434,0.07142857142857142,0.6666666666666666,0.15,0.06666666666666667,0.17647058823529413,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.2222222222222222,0.225,0.30952380952380953,0.2857142857142857,0.9446024223275408,0.07142857142857142,0.3333333333333333,0.075,0.06666666666666667,0.11764705882352941,1,0,1,1,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0.4444444444444444,0.225,0.40476190476190477,0.03571428571428571,0.07830437072143233,0.42857142857142855,0.5,0.075,0,0.11764705882352941,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0.325,0.30952380952380953,0,0.2873091100579252,0.42857142857142855,0.5,0.175,0.3333333333333333,0.4117647058823529,1,0,1,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0.15,0.21428571428571427,0.75,0.06303317535545024,0.21428571428571427,0.6666666666666666,0.125,0,0.17647058823529413,1,0,0,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0.4444444444444444,0.425,0.4523809523809524,0.2857142857142857,0.05671406003159558,0.21428571428571427,0.5,0.075,0.06666666666666667,0,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.1111111111111111,0.025,0.047619047619047616,0.5714285714285714,0.06761453396524486,0.14285714285714285,0.5,0.025,0,0,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.25,0.5714285714285714,0.9642857142857143,0.0861506055818852,0.2857142857142857,0.8333333333333334,0.25,0.13333333333333333,0.11764705882352941,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0.4444444444444444,0.525,0.5952380952380952,0.32142857142857145,0.0881516587677725,0,0.5,0.025,0,0,1,0,1,-1,0
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.3333333333333333,0.2,0.47619047619047616,0.03571428571428571,0.05292259083728278,0.42857142857142855,0.8333333333333334,0,0,0,1,0,0,-1,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.3333333333333333,0.25,0.5952380952380952,0.10714285714285714,0.12690889942074776,0,0.8333333333333334,0.2,0.26666666666666666,0.4117647058823529,1,1,1,-1,0
